ONS code,New constituency name,Total population,Number of households,Aged 15 years and under,Aged 16 to 24 years,Aged 25 to 34 years,Aged 35 to 49 years,Aged 50 to 64 years,Aged 65 years and over,United Kingdom,Ireland,Other Europe,Africa,Middle East and Asia,Americas and the Caribbean,Australasia and others,White British,Other White,Asian / Asian British,Black / Black British,Mixed / Multiple ethnic groups,Other ethnic groups,No religion,Christian,Buddhist,Hindu,Jewish,Muslim,Sikh,Other religion,Not answered,Owned outright,Owned with a mortgage or loan,Private rented,Social rented,Other tenure,Cluster
E14001338,Liverpool Riverside,117738.0,49780.0,0.1382742893058257,0.2692696433576531,0.1925393037023196,0.15841239372499724,0.13470701648589653,0.10679735342330789,0.7565398335315101,0.006531340241209445,0.07833361644301003,0.03975709189740105,0.09726516052318668,0.019976218787158145,0.0015967385765245457,0.6469194312796208,0.09488865107272079,0.08891776656644414,0.06223988856613837,0.04416585979038203,0.06286840272469381,0.3266347877047997,0.4705997265090838,0.005826545605884302,0.012349558762326202,0.0015882857555398898,0.10106423639127887,0.0015712987421116556,0.005130078055326703,0.07523548247364889,0.1271193250301326,0.11199276817999196,0.3810164724789072,0.37016874246685416,0.009702691844114103,999
E14001339,Liverpool Walton,101853.0,43074.0,0.1994442971733773,0.10272647835606216,0.14406055786280228,0.18960658988935034,0.2041569713214142,0.1600051053969937,0.9060125277357787,0.003927189899267579,0.04383725725057435,0.012930272743338505,0.024898383961356452,0.007363481061126711,0.0010308873485577396,0.8710567397472779,0.05062296884664853,0.03027952597421724,0.019705255716684175,0.018134333487152803,0.010201176228019361,0.2575770964036405,0.6711927974630104,0.003328326117051044,0.004064681452681806,0.0010505336121665538,0.014314747724662014,0.00047126741480368764,0.0029356032713813043,0.045064946540602634,0.26623949482286297,0.2594372475275108,0.19700979709337418,0.27081301945489156,0.00650044110136045,0
E14001340,Liverpool Wavertree,102743.0,43263.0,0.15526269685230967,0.20239045375795683,0.1523135621264916,0.1819995717428121,0.16441182768488058,0.14362188783554924,0.821311427542509,0.007173238079479867,0.06007221903195351,0.03113594113467584,0.06758611292253487,0.011358438044440984,0.001362623244405945,0.7019679981312777,0.07949855952659036,0.0725784474032547,0.047311765163902515,0.05001751927119832,0.04862571050377638,0.32747092315927784,0.4944182198647136,0.005586646552143657,0.008039320648206725,0.006842182101318799,0.08295294174899022,0.0020438950800525575,0.005255730205849433,0.06739014063944718,0.25118461502900863,0.23102882370616926,0.3121836211081062,0.1989228671150868,0.0066800730416291055,4
E14001341,Liverpool West Derby,97296.0,42175.0,0.18710108433115782,0.10086849272830054,0.14521815098412047,0.18572382959042089,0.2080785240762629,0.17300991828973739,0.9007143224215016,0.0036692533018140706,0.03594223752505268,0.013721157305103038,0.03395857957757336,0.011069428028161776,0.0009250218407934632,0.8541240557068709,0.046682768898710106,0.03753533069530808,0.01921989824759751,0.023670281103859398,0.01876766534765404,0.2551877241847128,0.6582422890736611,0.0030011202812008594,0.0043886245207971466,0.0011716702467701985,0.02393701758533151,0.0008222247345755779,0.003093620563840612,0.05015570880911025,0.2914285714285714,0.2804267931238886,0.20891523414344992,0.21368109069353883,0.005548310610551274,0
W07000098,Llanelli,94046.0,40821.0,0.18091825450833618,0.09067710105478054,0.11806736985369173,0.17366663831235113,0.2119236985369173,0.2247469377339231,0.9466017352841103,0.0025944198707043213,0.0317391119428377,0.0038916298060564817,0.011472864920040831,0.0024561925825110583,0.0012440455937393672,0.9357455767267778,0.03690668594760123,0.013195389588295338,0.0017969547465124193,0.009165532494045593,0.003189860496767608,0.4680482306907111,0.45568220483157534,0.0026901156856073494,0.00187138482477033,0.0004997448111602586,0.004869853691731881,0.0010526539639333107,0.005082511058183055,0.06020330044232732,0.405722544768624,0.2852453394086377,0.14744861713333823,0.1574434727223733,0.004140025967026776,6
E14001342,Loughborough,100724.0,39361.0,0.15456097851554743,0.2047873396608554,0.12315833366427067,0.17185576426670904,0.17274929510345102,0.17288828878916643,0.8478217703824312,0.0035641952265597077,0.0559251022596402,0.024006195147134743,0.059836781700488464,0.007078749851078194,0.0017672054326674873,0.7709781184226202,0.0589928914657877,0.1090008339621143,0.020392359318533816,0.026696715777768953,0.013939081053175014,0.4219054048687502,0.4117489376911163,0.0042690917755450536,0.039920972161550376,0.0009431714387832096,0.043117826933005046,0.0052420475755529964,0.0051824788531035304,0.06767006870259322,0.3498132669393562,0.2886105535936587,0.2085566931734458,0.14209496709941313,0.010924519194126165,4
E14001343,Louth and Horncastle,96609.0,43781.0,0.14797793166268153,0.07512757610574584,0.09534308397768324,0.1433199805401153,0.23288720512581643,0.3053442225879576,0.9620934517524792,0.00284661408194108,0.01817692482868559,0.00456493385504006,0.007825600894354388,0.003250315715379997,0.0012421588721197442,0.9622291918972352,0.016954942086141043,0.0069248206688817815,0.0019770414764669958,0.009968015402291712,0.001945988468983221,0.3868854155884484,0.5394783148742366,0.002173688024014077,0.0013973708725804781,0.0006210537211468792,0.002867198012628092,0.00034157954663078356,0.004895973501707898,0.06133940585860677,0.47248806559923257,0.22751878668828945,0.1839153970900619,0.10531965921290057,0.010758091409515544,2
E14001344,Lowestoft,94550.0,42792.0,0.16792173453199366,0.08530936012691698,0.11258593336858805,0.16439978847170808,0.2081544156530936,0.2616287678476996,0.9552088841882602,0.0025700687466948704,0.020941300898995242,0.005499735589635114,0.009962982548915918,0.0042940243257535695,0.0015230037017451084,0.9454891591750396,0.024272871496562664,0.010544685351665785,0.0036805922792173453,0.012966684294024327,0.003046007403490217,0.48488085542945986,0.43767781785106136,0.0028873917228103944,0.0019355043416641106,0.000782662957831389,0.0041988810035008305,0.00041248453183005636,0.0060603496599646745,0.061164052501877335,0.407108805384184,0.24616750794541037,0.19889231632080762,0.14318096840530942,0.004650401944288652,2
E14001345,Luton North,115757.0,39994.0,0.23504410100469086,0.11249427680399457,0.1327003982480541,0.20752956624653368,0.17186001710479712,0.14037164059192964,0.6675190269270973,0.015688036144682393,0.08517843413357291,0.04744421503667165,0.16300526102093177,0.020335703240408787,0.0008293234966351927,0.3465336270571466,0.09676471858667013,0.3755777288238089,0.105058096842469,0.044602824931968384,0.03146300375793702,0.17241587836378558,0.387654960908816,0.002643514319035895,0.036136667962507016,0.0010280333462917369,0.3254546239903244,0.01372726880048378,0.005278389702388666,0.055660662606366894,0.311996799519928,0.327999199879982,0.19640446066910036,0.1570985647847177,0.006500975146271941,7
E14001346,Luton South and South Bedfordshire,123500.0,44991.0,0.22317047497206524,0.125795533675568,0.16482324172887888,0.21589933766254799,0.15780311250020243,0.11250829946073748,0.6010655956728395,0.013182292974032178,0.1611430052065199,0.04725544336391388,0.1616693252576944,0.014696475275103442,0.0009878622498967603,0.35331983805668016,0.1606153846153846,0.3259433198380567,0.08698785425101214,0.038834008097165994,0.034299595141700404,0.20098138446465152,0.3879545583365048,0.003141725843933959,0.027222892493056625,0.001635640774419226,0.2973141482926987,0.011967708240552556,0.0047449776921270614,0.06503696386205557,0.23553599608810652,0.24793847658420573,0.347536173901447,0.16149896645995865,0.007490386966282145,3
E14001347,Macclesfield,95571.0,43035.0,0.1669858011321426,0.07772232162476064,0.10742798547676596,0.18407257431647675,0.22620878718439694,0.2375825302654571,0.933128250201421,0.004091199213150432,0.027947808435613314,0.008423057203545008,0.018415628171725734,0.005786274078957006,0.002207782695587574,0.9168994778750876,0.03517803517803518,0.020006068786556593,0.006267591633445292,0.01577884504713773,0.005869981479737578,0.3968044699752017,0.5272729175168199,0.003892394136296575,0.004844565820175576,0.001433489238367287,0.007104665641251007,0.0007742934572202865,0.00465622416841929,0.053216980046248336,0.40385732543278724,0.3205065644243058,0.15001742767514814,0.11706750319507378,0.008551179272685025,6
E14001348,Maidenhead,104204.0,41692.0,0.19541288805719495,0.08254882203349168,0.11779665083249365,0.22126577419509622,0.19969291300801306,0.18328295187371046,0.7955568350846889,0.008291348783647618,0.07319226524638933,0.030200086368216496,0.07119619979847416,0.015814980087327863,0.005748284631255698,0.7064959742041976,0.09734844486243198,0.1306776196462674,0.01529706438394288,0.03179371035382859,0.018387186549331594,0.32150397297608535,0.48991401481708957,0.005422056734866224,0.03312732716594373,0.0031956546773636327,0.06098614256650416,0.021841771908947833,0.004068941691297839,0.05994011746190166,0.3474527487287729,0.3518180945984841,0.18185743068214524,0.10714285714285714,0.011728868847740574,5
E14001349,Maidstone and Malling,108776.0,44118.0,0.19753438258439363,0.09400970802382878,0.14394719423402222,0.21441310583216885,0.18167610502316686,0.16841950430241964,0.8306152092373318,0.003916305067294256,0.08097374420828124,0.024021843053614766,0.05027763477237626,0.008117599470471427,0.002077664190630286,0.7863775097447967,0.08826395528425388,0.06142899168934324,0.02333235272486578,0.026145473266161654,0.014451717290578803,0.3993141743431335,0.4802250537812345,0.009358854137937375,0.019195763693529704,0.0010112710758085571,0.02315810763601596,0.0017191608288745473,0.007630499935646386,0.05838711456781952,0.298948275080466,0.33911328709370325,0.2029783761729906,0.13869622376354324,0.020263837889296886,5
E14001350,Makerfield,103158.0,43818.0,0.1805756162816623,0.09502806347483012,0.12175379753584273,0.18857297957521885,0.20769879506393044,0.2063707480685156,0.9576854472837256,0.0026270890689828997,0.020522315716002947,0.006388382643762845,0.009548644771026406,0.002210244677963473,0.00101787583853581,0.944881737107406,0.02163629313687476,0.011574253586661497,0.006746801085692129,0.010411012020162853,0.004749903063202792,0.28626268697228496,0.6528398460598893,0.002248999098461568,0.0020938957123607703,0.00022296111751989684,0.008336807002917883,0.00021326715588859698,0.003043903952228157,0.044737632928448866,0.38050572823953627,0.3438997672189511,0.13530969008170157,0.13592587521110047,0.004358939248710576,6
E14001351,Maldon,99976.0,41804.0,0.16779026966471952,0.08664079379050972,0.10510522525406098,0.17258141954068976,0.2249639913579259,0.2429183003920941,0.9491077858686084,0.004921181083460031,0.01956469552692646,0.008412018884532288,0.01129271025046011,0.004541089861566776,0.002160518524445867,0.9316936064655518,0.028576858446027045,0.013773305593342403,0.006941665999839961,0.015403696887252941,0.0036108666079859167,0.4237116908057934,0.5023005521325118,0.0027806673601664398,0.0032007681843642475,0.0019304633111946867,0.005891413939345443,0.0008201968472433385,0.00394094582699848,0.05542330159238217,0.4334991866807004,0.3372165343029375,0.11771600803750837,0.10357860491818964,0.007989666060664051,2
E14001352,Manchester Central,122417.0,52288.0,0.17821054265338965,0.17896207226120556,0.2333336056266695,0.18631399233766552,0.13379677659148648,0.0893830105295833,0.6794726222665153,0.007923736082406855,0.09025707213867355,0.07265330795559441,0.1311664229641308,0.015978172966172998,0.0025486656265061225,0.52709999428184,0.08689969530375682,0.17528611222297558,0.11525360039863744,0.048048882099708375,0.04741171569308184,0.353153079562163,0.3927789576866525,0.008642378696291456,0.010096389478843327,0.0027854925665740894,0.15985133148178401,0.004762293742852475,0.004500898545989217,0.06342917823884986,0.14685970012239902,0.18887698898408814,0.4075696144430845,0.24873776009791923,0.00795593635250918,999
E14001353,Manchester Rusholme,110664.0,37604.0,0.1783145376997036,0.3031609195402299,0.18094411913540084,0.16943179353719368,0.1097918022121015,0.05835682787537049,0.6007735126147618,0.008982144148051761,0.07987240656401359,0.09133051398828887,0.1887153907323068,0.02847357767657052,0.0018524542760066508,0.3250919474792384,0.08277532283279565,0.2689475063482166,0.1766656726398641,0.06122301443146185,0.08529653626842339,0.29625077939329314,0.2558126925892123,0.006867697423709821,0.01691622312787472,0.00219585588679143,0.3370864697324309,0.005503194382946423,0.006171891237360274,0.073195196226381,0.1092436974789916,0.14485161153068823,0.39501116902457184,0.34339431975321777,0.007499202212530582,999
E14001354,Manchester Withington,91030.0,37737.0,0.15402783728262423,0.1844686858034253,0.19858506629755351,0.20240802381658593,0.1481286183523932,0.11238176844741786,0.793650444908272,0.015994727013072613,0.05523453806437438,0.02591453367021861,0.08828957486542897,0.018092936394595187,0.0028232450840382293,0.6236076018894869,0.09368340107656817,0.14665494891793915,0.036801054597385474,0.056750521805998023,0.04250247171262221,0.44652685466949366,0.31375306227822514,0.005459918485724016,0.013457545563404266,0.0070418666988915374,0.1413976073033276,0.004855702154305865,0.006624408142638997,0.060883034703988925,0.22614410260487056,0.2773670403052707,0.3397461377427988,0.1501709197869465,0.006571799560113416,999
E14001355,Mansfield,105329.0,45936.0,0.1827529241986936,0.08689047546711226,0.13405742062889262,0.1899494911134741,0.21106448427768496,0.19528520431414248,0.8925872479398473,0.0024968670489499867,0.07897884783351689,0.007832377625033228,0.014079292142938519,0.003208901378498462,0.000816466031215585,0.8738144290746138,0.0750600499387633,0.020032469690208773,0.010073199213891711,0.013975258475823373,0.00704459360669901,0.45504001822894413,0.46664198163813647,0.0028197897974878237,0.0033324788515765188,0.00035128694446818007,0.010823435586316899,0.002145698633778613,0.004509764827632041,0.05433554549165931,0.3521856495994427,0.287443399512365,0.1907871821664925,0.1624216300940439,0.007162138627655869,6
E14001356,Melksham and Devizes,93192.0,40463.0,0.17017555154948924,0.08059704695682032,0.10230491887715684,0.17620611211262768,0.22465447677912267,0.24606189372478324,0.9248985986222289,0.003551730798120051,0.034959332145846296,0.010676653003412237,0.015022426336459428,0.006942507028349465,0.003948752065583622,0.9282127221220705,0.03488496866683836,0.011642630268692592,0.005097004034681088,0.01595630526225427,0.00420636964546313,0.42633188475776596,0.49460807983260907,0.00398090026288964,0.0020709265518536403,0.0009442566661301572,0.005010998444122539,0.000740383067761146,0.005644079618005258,0.0606684907988626,0.40953463658156836,0.3012134542668611,0.13011887403306724,0.1492474606430566,0.009885574475446704,2
E14001357,Melton and Syston,94355.0,40203.0,0.17642944200095384,0.08375814742197021,0.11540458905198453,0.18098669916803561,0.22120714323565258,0.2222139791214032,0.9134448259782102,0.003783543176904489,0.03027894357539531,0.020083513502056043,0.026887532324388487,0.003645767094832337,0.0018758743482131502,0.8606447920640977,0.03344779346305481,0.0765081181906821,0.005998558650218322,0.016893467294077747,0.006507270337869346,0.3907265115786127,0.4776853372900217,0.0025223888506173495,0.05132743362831858,0.0006041015314503736,0.009432462508611097,0.010343913942027449,0.004599650257008108,0.05275820041333263,0.4021092953262194,0.3248513792503047,0.15983881799865682,0.10083824590204711,0.012362261522771933,6
E14001358,Meriden and Solihull East,99430.0,41437.0,0.19717389117972442,0.093080559187368,0.11115357537966408,0.18171577994569044,0.20241375842301115,0.2144624358845419,0.9109624861711757,0.007744141607160817,0.02417781353716182,0.011696671024841596,0.03694056119883335,0.00704012873378256,0.0014381977270441517,0.8172282007442422,0.039575580810620535,0.07636528210801569,0.018565825203660867,0.03617620436487982,0.01208890676858091,0.3519159207482651,0.517831640349995,0.002514331690636629,0.019269838077039123,0.001448255053806698,0.03451674544905964,0.017710952428844413,0.0037413255556673036,0.05105099064668611,0.37954002461568165,0.3069478968072013,0.13200762603470328,0.17288896396939932,0.008615488573014456,6
W07000099,Merthyr Tydfil and Aberdare,99652.0,43830.0,0.1874222293581664,0.09725845943884719,0.1318689037851724,0.18136113675591056,0.20506362140248063,0.19702564925942279,0.9548519819367787,0.0017360762669342699,0.02682388359257401,0.002819869543401907,0.011058705469141996,0.0020973406924234823,0.0006121424987456097,0.9450889094047284,0.028559386665596275,0.013075502749568499,0.0017360414241560632,0.008549753140930438,0.0029904066150202705,0.5184441857664673,0.41502428451009515,0.00224782242202866,0.001796250953317545,0.0001505238229037049,0.004686308353068679,0.0009633524665837113,0.003963794003130895,0.05272347770240437,0.3662788044718229,0.27588409765001143,0.16073465662788045,0.19420488250057039,0.0028975587497148073,6
W07000100,Mid and South Pembrokeshire,101014.0,45486.0,0.17115957667976756,0.08647573036599975,0.10742394392689905,0.16026967359990496,0.2189761511122551,0.2556949243151736,0.9509290515457794,0.0047714741083184015,0.022481364522803093,0.005117950443984676,0.011215933951711098,0.0039003336072146273,0.0015838918201886811,0.9449284257627656,0.029332567762884353,0.010315401825489536,0.0021086186073217576,0.009662027045756034,0.0036529589957827627,0.42968866009998513,0.4889768846210959,0.003593525714002871,0.0013859327822600604,0.0005345740731574519,0.0053556402514478045,0.00026728703657872595,0.005167549373855368,0.0650299460476167,0.42496592358088203,0.2298949127203975,0.1664907883744449,0.17550455085081124,0.0031438244734643627,2
E14001359,Mid Bedfordshire,99622.0,40057.0,0.1994338599907651,0.09106422276204051,0.12882696593122,0.1991427596314067,0.20444279376041435,0.1770893979241533,0.9013882336408259,0.008271182357487729,0.036096082230007126,0.017777019362998504,0.02676088854983287,0.0072573602481354705,0.0024492336107123855,0.8376663789122885,0.0549376643713236,0.04501013832286041,0.021641806026781233,0.03257312641785951,0.008170885948886791,0.4160485028557662,0.4861929474117423,0.0031619204400590226,0.010288788733525392,0.0017164710960320408,0.015488391234955783,0.009706593858847857,0.005109261917428706,0.052287122451642694,0.34351049754100405,0.3980827321067479,0.11750755173877225,0.11546046883191452,0.025438749781561274,0
E14001360,Mid Buckinghamshire,97797.0,39109.0,0.19239460526181248,0.08381476293213631,0.10564525199644167,0.19460321680180778,0.2121698585875111,0.2113723044202906,0.8958045747824576,0.006247635408039101,0.034898821027229875,0.019039438837592154,0.028283076167980613,0.011288689837111569,0.004437763939589149,0.8560385287892267,0.05084000531713652,0.04135096168594129,0.015266316962688016,0.028671636144258005,0.007832551100749511,0.3777007474666912,0.5156088632575642,0.005634119656022168,0.014438070697465158,0.003169831385420821,0.016237716903381494,0.0027199198339417363,0.004468439727189996,0.060022291072323285,0.38806924237387813,0.3634201846122376,0.1281035055869493,0.1063693778925567,0.014037689534378277,6
E14001361,Mid Cheshire,94131.0,40547.0,0.18694626808592008,0.09045615824250536,0.1320033144241188,0.19296959653260246,0.21679733146365818,0.1808273312511951,0.9377038382679458,0.0036651050132262483,0.03029820144267032,0.00682028237243841,0.015542169954637686,0.004387502523079538,0.001582900426002061,0.9244669662491634,0.035779923723321755,0.01725255229414327,0.003611987549266448,0.013523706324165259,0.005364863859939871,0.389673855306491,0.5431318389461384,0.0024540529055561457,0.003760756400722405,0.0006799107617125252,0.005598640178476575,0.000669287156060767,0.0031020928503133964,0.050929565494528845,0.3321577428663033,0.34140626926776335,0.15295829531161367,0.15579451007472808,0.017683182479591584,6
E14001362,Mid Derbyshire,87995.0,38559.0,0.1660757307150325,0.08606073003318333,0.10282285558434474,0.1831901450065912,0.22265784808400382,0.2391926905768444,0.9509307029705221,0.0037614491238437235,0.02065956044455556,0.006977431305256938,0.01214800336371281,0.004193277119934544,0.0013295756721743675,0.9257571452923462,0.026603784305926474,0.01838740837547588,0.007375419057901017,0.018001022785385533,0.0038752201829649413,0.4222464657484431,0.4976476203463794,0.0027728533115141596,0.003102413746079367,0.0005682076458020819,0.006023001045502068,0.0038865402972862403,0.004966134824310196,0.058786763034683394,0.45615809538629115,0.32996187660468373,0.12878964703441478,0.07832153323478305,0.006768847739827277,6
E14001363,Mid Dorset and North Poole,95151.0,40509.0,0.16674548874946138,0.08361446542863449,0.0980967094407836,0.16894199745667413,0.21796933295498733,0.26463200596945907,0.9372260932622883,0.0037834599741463568,0.02765078664438629,0.010541139872413322,0.012790196634822545,0.005675189961219535,0.002333133650723587,0.9378251410915281,0.03055143929123183,0.012359302582211433,0.0028270853695704723,0.01291631196729409,0.003520719698163971,0.42472044728434505,0.4964898268034303,0.003184378678325206,0.002890112661846309,0.001576425088279805,0.0045401042542458385,0.00030477551706742893,0.005317807297797209,0.06097612241466285,0.4464933718432941,0.310770446073712,0.13142758399368043,0.10358192006714557,0.007726678022167913,2
E14001364,Mid Leicestershire,101640.0,41841.0,0.1850452577725305,0.08594057457693821,0.1211629279811098,0.19488390397481306,0.20286304604486421,0.2101042896497442,0.8849392967474076,0.003620550559807953,0.035506975462899194,0.02788217469156451,0.04181342358473859,0.004624072725841679,0.001613506227740501,0.7788567493112948,0.04003345139708776,0.12468516332152696,0.01556473829201102,0.02696772924045651,0.013892168437622983,0.39046803821442977,0.43110284640436064,0.0026860296939106823,0.0684789987898108,0.0004919468303865718,0.017729763767132048,0.032448812932298274,0.004447199346694609,0.05214636402097661,0.4168160416816042,0.37181233718123374,0.1304223130422313,0.07318180731818073,0.0077675007767500776,6
E14001365,Mid Norfolk,96185.0,40731.0,0.16338476253846793,0.08592905264908925,0.11080845046993262,0.16557847459036845,0.21507735174249357,0.25922190800964817,0.9239174507459583,0.003274938919789988,0.046389769714612464,0.007974216353901336,0.00948172792015387,0.007194468992046577,0.0017674273535374539,0.920166756767996,0.04823886555495488,0.009263109743419137,0.006580862477647939,0.012319624069530502,0.0034307813864515326,0.4183691504735764,0.5029994905544639,0.0026615930050008837,0.0014347649792582889,0.0011020658536331784,0.004377072871505359,0.0004054770593556034,0.005177630142540782,0.0634727550606656,0.4253516977240922,0.28229112960644226,0.16825022709975204,0.11620141906655865,0.007905526503154845,2
E14001366,Mid Sussex,98398.0,40896.0,0.196223500477652,0.08207483891949023,0.11249212382365495,0.21162015488119676,0.196416593833208,0.20117278806479807,0.87947925770849,0.006280615459663815,0.04389316856033659,0.01943128925384662,0.03450273379540235,0.0117888574971036,0.004624077725157015,0.8554543791540479,0.06250127035102339,0.03957397508079433,0.008526596069025793,0.025681416288948964,0.008262363056159678,0.4259799388205165,0.47730159859348165,0.0042276852407036655,0.0120631307228732,0.0020122155712964562,0.012205408591550728,0.000772365572820862,0.004766308600697162,0.060671348286059815,0.3579567683881064,0.36116001564945227,0.1531201095461659,0.11370305164319248,0.014060054773082942,5
E14001367,Middlesbrough and Thornaby East,111339.0,46138.0,0.21683327495307125,0.1273677687063832,0.15153719720852532,0.1806554756195044,0.1753563441381726,0.14824993937434322,0.8479446026171851,0.002155540187352368,0.03910509156555088,0.0292884022956503,0.07847064423707349,0.002541741137586334,0.0004939779596015843,0.7463961415137553,0.03427370463180018,0.13299023702386406,0.03323184149309766,0.02294793378780122,0.030160141549681604,0.36038908548743465,0.43155975498033017,0.0035297921644002945,0.011837827156945518,0.00029639476189620797,0.1310513930553809,0.005074637590041136,0.003242379061955487,0.05301873574161562,0.25157137283800773,0.23876197494473103,0.25506090424379035,0.2471715288915861,0.007434219081884781,7
E14001368,Middlesbrough South and East Cleveland,92409.0,41011.0,0.18108625783202933,0.08818405133699099,0.11646051791492171,0.16877144001125433,0.21611531344349577,0.22938241946130788,0.9678494518932139,0.0014825395794781893,0.01188195954939454,0.0050752632319362835,0.010994600093064529,0.001796361826229047,0.0009198238266835482,0.9529910830231149,0.011297723140853606,0.016492078607912734,0.004480131590338499,0.011135399532508007,0.003603584105272271,0.3872782954041273,0.5395578352757848,0.0019153978508586827,0.0021426484433334416,0.0002488935060437836,0.011665530413704293,0.001698968715168436,0.0034412232574749214,0.052051207133504314,0.36541415717734266,0.2942381312330838,0.1433030162639292,0.19021725878422863,0.006827436541415718,6
E14001369,Milton Keynes Central,125821.0,48797.0,0.2204462177994325,0.10320078211313616,0.15252000985589725,0.24011827076693187,0.17596750733231065,0.10774721213229158,0.6769409296114961,0.0066843644687480126,0.11463565842182234,0.08819228079099638,0.09654574934825459,0.014878870731862403,0.0021221466268201185,0.5389696064093596,0.11637629554269727,0.15062472181598524,0.1240700705792586,0.044350480066128316,0.025608825586570867,0.3499845012995064,0.4291550426412965,0.005913350342163619,0.0589189060301867,0.0013352726579079139,0.08091116462799144,0.00888592161631576,0.005810025672206459,0.05908581511242519,0.18851568743980163,0.27794741480009016,0.24724880627907453,0.20411090845748714,0.08217718302354653,3
E14001370,Milton Keynes North,99602.0,40656.0,0.20562840103612376,0.08672516616132206,0.1337523342904761,0.21663219614063975,0.18345013152346337,0.17381177084797494,0.8148293172690763,0.006967871485943775,0.06643574297188755,0.04379518072289157,0.055160642570281124,0.010582329317269077,0.0022289156626506025,0.7257083191100581,0.07333186080600791,0.09035963133270417,0.06089235155920564,0.03544105540049396,0.01426678179153029,0.4191783297524146,0.42359591172868016,0.0037750245978996405,0.02975843858557057,0.0015059938555450694,0.056504889460051,0.004357342222043734,0.005381418043814382,0.055942651753980846,0.297422274695002,0.32575757575757575,0.1829496261314443,0.14804702872884692,0.04582349468713105,5
E14001371,Mitcham and Morden,123762.0,44823.0,0.198623163814418,0.10112150740938253,0.1669494675263813,0.23616295793539213,0.17836654223428838,0.11877636108013769,0.57345550330473,0.010188910974289362,0.1554192724745883,0.07938624133417366,0.13097719817068243,0.046532861459898836,0.004040012281637336,0.34391008548665986,0.17697677800940514,0.21061392026631762,0.15714031770656584,0.05874177857500687,0.052617119956044664,0.24025953038897238,0.4763416880787318,0.008314345275609638,0.07138701701653173,0.0015675247652752865,0.12692910586448183,0.003038089235791277,0.0051065755239895925,0.0670561238506165,0.23367467594761618,0.29683421457733755,0.2701961046784017,0.18499431095642863,0.01430069384021596,3
W07000101,Monmouthshire,92957.0,40922.0,0.1583312714480889,0.0804780705057177,0.09926094861064794,0.16943317878158717,0.2338823326914595,0.2586141979624988,0.9449853157911723,0.0032918446163279795,0.022365179599169508,0.008003700635777832,0.013113590154587604,0.005723076261066945,0.002517292941897867,0.9420054433770453,0.027324461847951204,0.012747829641662274,0.0024527469690286906,0.011994793291521887,0.003474724872790645,0.43364278875633344,0.4867737389601868,0.003646769005690681,0.0021945158618315603,0.0008498370249249669,0.0046794823524349445,0.0010972579309157801,0.005583106530836175,0.061532503576845705,0.43345877523092713,0.2856898489809882,0.13640584526660476,0.1403401593275011,0.004105371193978789,2
W07000102,Montgomeryshire and Glyndwr,97790.0,43167.0,0.17139789344513753,0.08898660394723387,0.10827282953267205,0.16533387871970548,0.22405153901216893,0.24195725534308213,0.9535535330810921,0.0026178545863585236,0.026914817465998567,0.005112997238981491,0.0068820942836690865,0.0030780243378668577,0.0018406790060333368,0.9486552817261479,0.03155741895899376,0.006084466714387974,0.0023519787299314857,0.0082319255547602,0.0031189283157787096,0.435361488904796,0.47901625933121994,0.0029553124041313016,0.0007771755803251866,0.0004703957459862972,0.004376725636568156,0.00037836179568463034,0.005767460885571122,0.07089681971571736,0.40517061644311625,0.23689392359904557,0.16658558621168948,0.18602172956193389,0.0053281441842147935,2
E14001372,Morecambe and Lunesdale,98306.0,43896.0,0.16607328138669053,0.0849083474050414,0.0965353081195451,0.16275710536488108,0.22311964681708135,0.2666063109067605,0.9474497996053141,0.0031839358737004862,0.029713344048176105,0.005625292454173703,0.00841250788354729,0.0034891054462596383,0.002126014688828759,0.9405002899199414,0.03461745826678738,0.008840015055491694,0.0029195446731025503,0.009073985534520818,0.00404870655015615,0.3538572649224885,0.5723745778573462,0.0032449037718191806,0.0011189323351100623,0.0006917036253407657,0.004312975546242422,0.0006001546161044879,0.004506245676852341,0.059293241648695934,0.45261527246218336,0.27751959176234736,0.19183980317113178,0.07144158921086204,0.006583743393475488,2
W07000103,Neath and Swansea East,99528.0,43355.0,0.17556868418937385,0.1171228197090266,0.1252913752913753,0.18068282292420224,0.1994815529298288,0.20185274495619324,0.9478136805723013,0.0031448436620850413,0.02219475926372478,0.0065911100393859015,0.016628486456072664,0.002712804436942368,0.0009143155694879833,0.9305220641427538,0.02553050397877984,0.020145084800257215,0.006289687324170083,0.011614821959649546,0.005897837794389518,0.49290142373426304,0.4177760808624795,0.0027329267434967395,0.003094637636018367,0.0002712831693912205,0.010158047564982366,0.0012860831734102303,0.004420910908597667,0.06735860620736081,0.36547111059854687,0.29161573059624035,0.15407680774997118,0.18403874985584132,0.0047976011994002995,6
