,ONS code,New constituency name,Total population,Aged 15 years and under,Aged 16 to 24 years,Aged 25 to 34 years,Aged 35 to 49 years,Aged 50 to 64 years,Aged 65 years and over,Cluster,2019_Results,2017_Results,2015_Results,2010_Results,2005_Results,Ref16_Results,Low_Confidence_Imputation,2019_Resultscon,2019_Resultslab,2019_Resultslib,2019_Resultsref,2019_Resultsnat,2019_Resultsoth,2019_Resultstot,2019_Resultscon_pc,2019_Resultslab_pc,2019_Resultslib_pc,2019_Resultsref_pc,2019_Resultsnat_pc,2019_Resultsoth_pc,2017_Resultscon,2017_Resultslab,2017_Resultslib,2017_Resultsref,2017_Resultsnat,2017_Resultsoth,2017_Resultstot,2017_Resultscon_pc,2017_Resultslab_pc,2017_Resultslib_pc,2017_Resultsref_pc,2017_Resultsnat_pc,2017_Resultsoth_pc,2015_Resultscon,2015_Resultslab,2015_Resultslib,2015_Resultsref,2015_Resultsnat,2015_Resultsoth,2015_Resultstot,2015_Resultscon_pc,2015_Resultslab_pc,2015_Resultslib_pc,2015_Resultsref_pc,2015_Resultsnat_pc,2015_Resultsoth_pc,2010_Resultscon,2010_Resultslab,2010_Resultslib,2010_Resultsref,2010_Resultsnat,2010_Resultsoth,2010_Resultstot,2010_Resultscon_pc,2010_Resultslab_pc,2010_Resultslib_pc,2010_Resultsref_pc,2010_Resultsnat_pc,2010_Resultsoth_pc,2005_Resultscon,2005_Resultslab,2005_Resultslib,2005_Resultsref,2005_Resultsnat,2005_Resultsoth,2005_Resultstot,2005_Resultscon_pc,2005_Resultslab_pc,2005_Resultslib_pc,2005_Resultsref_pc,2005_Resultsnat_pc,2005_Resultsoth_pc,EngReg,Scot,Region,Cluster Des,Latitude,Longitude
252,E14001298,Huntingdon,108008,0.178377327395447,0.0853648374642384,0.128695362337626,0.197922356884276,0.208449452350311,0.201190663568102,4,"{'con': 29084, 'lab': 11285, 'lib': 7447, 'ref': 0, 'grn': 2056, 'nat': 0, 'oth': 1330, 'max_pc': 0.6359140504500681}","{'con': 28835, 'lab': 15837, 'lib': 3904, 'ref': 1916, 'grn': 960, 'nat': 0, 'oth': 0, 'max_pc': 0.6359140504500681}","{'con': 25610, 'lab': 8818, 'lib': 3514, 'ref': 8609, 'grn': 1839, 'nat': 0, 'oth': 40, 'max_pc': 0.6359140504500681}","{'con': 23059, 'lab': 5884, 'lib': 12666, 'ref': 3088, 'grn': 414, 'nat': 0, 'oth': 1670, 'max_pc': 0.6359140504500681}","{'con': 21024, 'lab': 8648, 'lib': 10673, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1850, 'max_pc': 0.6359140504500681}",0.544484522170877,1,29084,11285,7447,0,0,1330,49146,0.591787734505351,0.229621942782729,0.151528099947096,0,0,0.0270622227648231,28835,15837,3904,1916,0,0,50492,0.571080567218569,0.31365364810267,0.0773191792759249,0.037946605402836,0,0,25610,8818,3514,8609,0,40,46591,0.549676976240046,0.189264020948252,0.0754222918589427,0.184778176042583,0,0.0008585349101757,23059,5884,12666,3088,0,1670,46367,0.497314900683676,0.126900597407639,0.273168417193262,0.0665990898699506,0,0.0360169948454719,21024,8648,10673,0,0,1850,42195,0.49825808745112,0.20495319350634,0.252944661689774,0,0,0.0438440573527669,Eastern,False,Eastern,Brexit Conservative,52.3305093,-0.1843514
253,E14001299,Hyndburn,94025,0.201946290880085,0.101366657803776,0.133804839138527,0.183036426482319,0.198032438181335,0.181813347513959,1,"{'con': 20565, 'lab': 17614, 'lib': 1226, 'ref': 2156, 'grn': 845, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 18305, 'lab': 24120, 'lib': 824, 'ref': 1953, 'grn': 0, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 13676, 'lab': 18076, 'lib': 859, 'ref': 9154, 'grn': 1122, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 14441, 'lab': 17531, 'lib': 5033, 'ref': 1481, 'grn': 463, 'nat': 0, 'oth': 3723, 'max_pc': 1.0}","{'con': 12772, 'lab': 18320, 'lib': 5819, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 3207, 'max_pc': 1.0}",0.658191278,0,20565,17614,1226,2156,0,0,41561,0.494814850460769,0.423810784148601,0.0294988089795721,0.0518755564110584,0,0,18305,24120,824,1953,0,0,45202,0.404959957524003,0.533604707756294,0.0182292818901818,0.0432060528295208,0,0,13676,18076,859,9154,0,0,41765,0.327451215132288,0.432802585897282,0.0205674607925296,0.2191787381779,0,0,14441,17531,5033,1481,0,3723,42209,0.342130825179464,0.415337961098344,0.11923997251771,0.0350873036556184,0,0.0882039375488639,12772,18320,5819,0,0,3207,40118,0.318360835535171,0.456652874021636,0.145047111022484,0,0,0.0799391794207089,North West,False,North West,Brexit,53.7607317,-2.39005491388217
254,E14001300,Ilford North,119479,0.211150076582496,0.112387951020681,0.151591493065727,0.227981486286293,0.167510608558826,0.129378384485977,6,"{'con': 17997, 'lab': 26772, 'lib': 2462, 'ref': 952, 'grn': 805, 'nat': 0, 'oth': 910, 'max_pc': 0.7896585822837514}","{'con': 18875, 'lab': 32599, 'lib': 965, 'ref': 92, 'grn': 104, 'nat': 0, 'oth': 303, 'max_pc': 0.7896585822837514}","{'con': 19081, 'lab': 23366, 'lib': 1088, 'ref': 3961, 'grn': 1098, 'nat': 0, 'oth': 68, 'max_pc': 0.7896585822837514}","{'con': 19688, 'lab': 17601, 'lib': 6387, 'ref': 906, 'grn': 706, 'nat': 0, 'oth': 1724, 'max_pc': 0.7896585822837514}","{'con': 16796, 'lab': 17249, 'lib': 6270, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1201, 'max_pc': 0.7896585822837514}",0.509277839697823,1,17997,26772,2462,952,0,910,49093,0.366589941539527,0.545332328437863,0.0501497158454362,0.0193917666469761,0,0.0185362475301977,18875,32599,965,92,0,303,52834,0.357251012605519,0.617007987280918,0.0182647537570503,0.0017413029488586,0,0.0057349434076541,19081,23366,1088,3961,0,68,47564,0.401164746446893,0.491253889496258,0.0228744428559414,0.0832772685224119,0,0.0014296526784963,19688,17601,6387,906,0,1724,46306,0.42517168401503,0.380101930635339,0.137930289811255,0.0195654990713946,0,0.0372305964669805,16796,17249,6270,0,0,1201,41516,0.404566913960883,0.415478369785143,0.151026110415262,0,0,0.0289286058387127,London,False,London,Immigrant,51.5654227,0.0657240217789008
255,E14001301,Ilford South,130669,0.247375026785441,0.124292099060214,0.155531576208406,0.231533351700493,0.146072489056234,0.0951954571892123,6,"{'con': 10845, 'lab': 30262, 'lib': 1567, 'ref': 1113, 'grn': 637, 'nat': 0, 'oth': 3174, 'max_pc': 0.8044084613139875}","{'con': 11633, 'lab': 37577, 'lib': 669, 'ref': 723, 'grn': 492, 'nat': 0, 'oth': 86, 'max_pc': 0.8044084613139875}","{'con': 11922, 'lab': 28600, 'lib': 890, 'ref': 3522, 'grn': 1295, 'nat': 0, 'oth': 37, 'max_pc': 0.8044084613139875}","{'con': 12864, 'lab': 22219, 'lib': 7380, 'ref': 1075, 'grn': 1092, 'nat': 0, 'oth': 1183, 'max_pc': 0.8044084613139875}","{'con': 10799, 'lab': 18847, 'lib': 7365, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1502, 'max_pc': 0.8044084613139875}",0.458210120816512,0,10845,30262,1567,1113,0,3174,46961,0.230936308852026,0.644407061178425,0.0333681139669087,0.0237005174506505,0,0.0675879985519899,11633,37577,669,723,0,86,50688,0.229502051767677,0.741339172979798,0.0131983901515151,0.014263731060606,0,0.001696654040404,11922,28600,890,3522,0,37,44971,0.265104178248204,0.635965399924396,0.0197905316759689,0.0783171377109692,0,0.0008227524404616,12864,22219,7380,1075,0,1183,44721,0.287650097269739,0.496835938373471,0.165023143489636,0.0240379240177992,0,0.0264528968493548,10799,18847,7365,0,0,1502,38513,0.280398826370316,0.489367226650741,0.191234128735751,0,0,0.0389998182431906,London,False,London,Immigrant,51.5539949,0.0783889
256,E14001302,Ipswich,114820,0.198467165998955,0.105033966207978,0.150644487023167,0.207794809266678,0.178496777564884,0.159562793938338,4,"{'con': 24952, 'lab': 19473, 'lib': 2439, 'ref': 1432, 'grn': 1283, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 23393, 'lab': 24224, 'lib': 1187, 'ref': 1372, 'grn': 840, 'nat': 0, 'oth': 121, 'max_pc': 1.0}","{'con': 21794, 'lab': 18061, 'lib': 1400, 'ref': 5703, 'grn': 1736, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 18371, 'lab': 16292, 'lib': 8556, 'ref': 1365, 'grn': 775, 'nat': 0, 'oth': 1582, 'max_pc': 1.0}","{'con': 13692, 'lab': 19425, 'lib': 9263, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2165, 'max_pc': 1.0}",0.565157235,0,24952,19473,2439,1432,0,0,48296,0.516647341394732,0.403201093258241,0.050501076693722,0.0296504886533046,0,0,23393,24224,1187,1372,0,121,50297,0.465097321907867,0.481619182058572,0.0235998170865061,0.0272779688649422,0,0.0024057100821122,21794,18061,1400,5703,0,0,46958,0.464116870394821,0.384620298990587,0.0298138762298223,0.121448954384769,0,0,18371,16292,8556,1365,0,1582,46166,0.397933544166703,0.352900402893905,0.185331196118356,0.0295672139669886,0,0.0342676428540484,13692,19425,9263,0,0,2165,44545,0.307374565046582,0.436075878325289,0.20794701986755,0,0,0.0486025367605791,Eastern,False,Eastern,Brexit Conservative,52.0579324,1.1528095
257,E14001303,Isle of Wight East,69625,0.140339538090314,0.0755486613811329,0.0885326898770538,0.149402504883374,0.234574284729404,0.311602321038722,5,"{'con': 20722, 'lab': 8959, 'lib': 0, 'ref': 0, 'grn': 5618, 'nat': 0, 'oth': 1591, 'max_pc': 0.49558612048467243}","{'con': 18926, 'lab': 8484, 'lib': 1357, 'ref': 952, 'grn': 6400, 'nat': 0, 'oth': 788, 'max_pc': 0.49558612048467243}","{'con': 14169, 'lab': 4452, 'lib': 2594, 'ref': 7378, 'grn': 4660, 'nat': 0, 'oth': 1584, 'max_pc': 0.49558612048467243}","{'con': 16260, 'lab': 4048, 'lib': 11043, 'ref': 1206, 'grn': 461, 'nat': 0, 'oth': 1801, 'max_pc': 0.49558612048467243}","{'con': 16214, 'lab': 5690, 'lib': 9781, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1439, 'max_pc': 0.49558612048467243}",0.6194633409,1,20722,8959,0,0,0,1591,31272,0.662637503197749,0.286486313635201,0,0,0,0.0508761831670504,18926,8484,1357,952,0,788,30507,0.620382207362245,0.278100108171895,0.0444815943881732,0.0312059527321598,0,0.0258301373455272,14169,4452,2594,7378,0,1584,30177,0.469529774331445,0.147529575504523,0.0859595055837227,0.244490837392716,0,0.0524903071875932,16260,4048,11043,1206,0,1801,34358,0.473252226555678,0.117818266488154,0.321409860876652,0.0351009954013621,0,0.0524186506781535,16214,5690,9781,0,0,1439,33124,0.489494022461055,0.171778770679869,0.295284385943727,0,0,0.0434428209153483,0,False,Wales,Conservative,50.6654865,-1.39171080890146
258,E14001304,Isle of Wight West,70834,0.156734855222848,0.0801886126522948,0.109454632727683,0.160857227563424,0.219968093967501,0.272796577866249,5,"{'con': 21092, 'lab': 9118, 'lib': 0, 'ref': 0, 'grn': 5719, 'nat': 0, 'oth': 1619, 'max_pc': 0.5044138795153276}","{'con': 19263, 'lab': 8636, 'lib': 1382, 'ref': 968, 'grn': 6514, 'nat': 0, 'oth': 803, 'max_pc': 0.5044138795153276}","{'con': 14421, 'lab': 4531, 'lib': 2640, 'ref': 7509, 'grn': 4743, 'nat': 0, 'oth': 1613, 'max_pc': 0.5044138795153276}","{'con': 16549, 'lab': 4120, 'lib': 11239, 'ref': 1228, 'grn': 469, 'nat': 0, 'oth': 1834, 'max_pc': 0.5044138795153276}","{'con': 16502, 'lab': 5792, 'lib': 9955, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1464, 'max_pc': 0.5044138795153276}",0.6194633409,1,21092,9118,0,0,0,1619,31829,0.662666122089918,0.286468315058594,0,0,0,0.0508655628514876,19263,8636,1382,968,0,803,31052,0.62034651552235,0.27811413113487,0.044505989952338,0.0311735153935334,0,0.0258598479969084,14421,4531,2640,7509,0,1613,30714,0.469525297909748,0.147522302533047,0.0859542879468646,0.244481344012502,0,0.0525167675978381,16549,4120,11239,1228,0,1834,34970,0.473234200743494,0.117815270231627,0.321389762653703,0.0351158135544752,0,0.0524449528167,16502,5792,9955,0,0,1464,33713,0.489484768486934,0.171803161984991,0.295286684661703,0,0,0.043425384866372,0,False,Wales,Conservative,50.5970541,-1.26024136313707
259,E14001305,Islington North,109828,0.160541938303529,0.110964417088538,0.255226353935244,0.224123174418181,0.156198783552464,0.0929453327020431,8,"{'con': 5483, 'lab': 34603, 'lib': 8415, 'ref': 742, 'grn': 4326, 'nat': 0, 'oth': 236, 'max_pc': 1.0}","{'con': 6871, 'lab': 40086, 'lib': 4946, 'ref': 413, 'grn': 2229, 'nat': 0, 'oth': 383, 'max_pc': 1.0}","{'con': 8465, 'lab': 29659, 'lib': 3984, 'ref': 1971, 'grn': 5043, 'nat': 0, 'oth': 112, 'max_pc': 1.0}","{'con': 6339, 'lab': 24276, 'lib': 11875, 'ref': 716, 'grn': 1348, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 3740, 'lab': 16117, 'lib': 9401, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2234, 'max_pc': 1.0}",0.216111236208061,0,5483,34603,8415,742,0,236,49479,0.110814689060005,0.699347197801087,0.170072151821985,0.0149962610400371,0,0.0047697002768851,6871,40086,4946,413,0,383,52699,0.130381980682745,0.76065959505873,0.0938537733163817,0.0078369608531471,0,0.0072676900889959,8465,29659,3984,1971,0,112,44191,0.19155484148356,0.671154760019008,0.0901541037767871,0.0446018420040279,0,0.0025344527166165,6339,24276,11875,716,0,0,43206,0.146715733925844,0.561866407443411,0.274846086191733,0.0165717724390131,0,0,3740,16117,9401,0,0,2234,31492,0.11876032008129,0.511780769719294,0.298520259113426,0,0,0.0709386510859901,London,False,London,Remain,51.56042135,-0.121667594006483
260,E14001306,Islington South and Finsbury,115956,0.145158508399738,0.136776018489772,0.264427886439684,0.208191037979923,0.152169788540481,0.0932767601504018,8,"{'con': 8478, 'lab': 29831, 'lib': 9926, 'ref': 1190, 'grn': 2203, 'nat': 0, 'oth': 190, 'max_pc': 1.0}","{'con': 10369, 'lab': 33423, 'lib': 6042, 'ref': 929, 'grn': 1309, 'nat': 0, 'oth': 47, 'max_pc': 1.0}","{'con': 10311, 'lab': 24802, 'lib': 4989, 'ref': 3508, 'grn': 3777, 'nat': 0, 'oth': 382, 'max_pc': 1.0}","{'con': 8875, 'lab': 20164, 'lib': 15544, 'ref': 748, 'grn': 819, 'nat': 0, 'oth': 554, 'max_pc': 1.0}","{'con': 4906, 'lab': 13538, 'lib': 12332, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2406, 'max_pc': 1.0}",0.27847149171362,0,8478,29831,9926,1190,0,190,49615,0.170875743222816,0.601249622090094,0.200060465585004,0.0239846820517988,0,0.0038294870502872,10369,33423,6042,929,0,47,50810,0.20407400118087,0.657803581972053,0.118913599685101,0.0182838024011021,0,0.0009250147608738,10311,24802,4989,3508,0,382,43992,0.234383524277141,0.563784324422622,0.113406983087834,0.0797417712311329,0,0.0086833969812693,8875,20164,15544,748,0,554,45885,0.19341832842977,0.439446442192438,0.338759943336602,0.016301623624278,0,0.0120736624169118,4906,13538,12332,0,0,2406,33182,0.147851244650714,0.407992284973781,0.371647278645048,0,0,0.0725091917304562,London,False,London,Remain,51.5384287,-0.0999051
261,E14001307,Jarrow and Gateshead East,93845,0.183728488465022,0.0898183174383291,0.130491768341414,0.183419468272151,0.213959188022803,0.19858276946028,1,"{'con': 12776, 'lab': 20628, 'lib': 2684, 'ref': 3709, 'grn': 1079, 'nat': 0, 'oth': 3435, 'max_pc': 0.9000393639736142}","{'con': 11702, 'lab': 30719, 'lib': 1389, 'ref': 2561, 'grn': 793, 'nat': 0, 'oth': 0, 'max_pc': 0.9000393639736142}","{'con': 7029, 'lab': 23639, 'lib': 1632, 'ref': 8181, 'grn': 1489, 'nat': 0, 'oth': 346, 'max_pc': 0.9000393639736142}","{'con': 8348, 'lab': 22973, 'lib': 8084, 'ref': 221, 'grn': 76, 'nat': 0, 'oth': 2876, 'max_pc': 0.9000393639736142}","{'con': 4573, 'lab': 23292, 'lib': 8494, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1840, 'max_pc': 0.9000393639736142}",0.606888903604194,0,12776,20628,2684,3709,0,3435,43232,0.295521835677276,0.477146558105107,0.0620836417468541,0.0857929311621021,0,0.0794550333086602,11702,30719,1389,2561,0,0,46371,0.252355998361045,0.662461452200729,0.0299540661189105,0.0552284833193159,0,0,7029,23639,1632,8181,0,346,40827,0.172165478727313,0.579004090430353,0.039973546917481,0.200382100080829,0,0.0084747838440247,8348,22973,8084,221,0,2876,42502,0.196414286386523,0.540515740435744,0.190202813985224,0.0051997553056326,0,0.0676674038868759,4573,23292,8494,0,0,1840,38199,0.119715175789942,0.60975418204665,0.222361841933035,0,0,0.0481688002303725,0,False,Wales,Brexit,54.9049537,-1.6506749
262,E14001308,Keighley and Ilkley,99380,0.195703360837191,0.0941436908834775,0.116391628094184,0.186254779633729,0.201298047896961,0.206208492654458,2,"{'con': 25298, 'lab': 23080, 'lib': 2573, 'ref': 850, 'grn': 0, 'nat': 0, 'oth': 799, 'max_pc': 1.0}","{'con': 23817, 'lab': 24066, 'lib': 1226, 'ref': 1291, 'grn': 790, 'nat': 0, 'oth': 534, 'max_pc': 1.0}","{'con': 21766, 'lab': 18713, 'lib': 1321, 'ref': 5662, 'grn': 1661, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 20003, 'lab': 17063, 'lib': 7059, 'ref': 1470, 'grn': 0, 'nat': 0, 'oth': 2097, 'max_pc': 1.0}","{'con': 15868, 'lab': 20719, 'lib': 5484, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 4241, 'max_pc': 1.0}",0.533250952528061,0,25298,23080,2573,850,0,799,52600,0.480950570342205,0.438783269961977,0.0489163498098859,0.0161596958174904,0,0.015190114068441,23817,24066,1226,1291,0,534,50934,0.467605136058429,0.472493815525975,0.0240703655711312,0.0253465268779204,0,0.0104841559665449,21766,18713,1321,5662,0,0,47462,0.458598457713539,0.394273313387552,0.0278327925498293,0.119295436349079,0,0,20003,17063,7059,1470,0,2097,47692,0.419420447873857,0.357774888870251,0.148012245240292,0.0308227795018032,0,0.0439696385137968,15868,20719,5484,0,0,4241,46312,0.342632579029193,0.447378649162204,0.118414233891864,0,0,0.0915745379167386,0,False,Wales,Marginal,53.8684021,-1.9020456
263,E14001309,Kenilworth and Southam,93668,0.166994064141436,0.0999167271640261,0.103098176538412,0.178054404919503,0.217139257804159,0.234797369432464,5,"{'con': 30181, 'lab': 10337, 'lib': 9811, 'ref': 49, 'grn': 2309, 'nat': 0, 'oth': 433, 'max_pc': 0.9194918480329777}","{'con': 31013, 'lab': 13954, 'lib': 4849, 'ref': 902, 'grn': 1148, 'nat': 0, 'oth': 10, 'max_pc': 0.9194918480329777}","{'con': 28429, 'lab': 8158, 'lib': 4820, 'ref': 5465, 'grn': 1973, 'nat': 0, 'oth': 469, 'max_pc': 0.9194918480329777}","{'con': 25803, 'lab': 7625, 'lib': 13231, 'ref': 1215, 'grn': 578, 'nat': 0, 'oth': 409, 'max_pc': 0.9194918480329777}","{'con': 21566, 'lab': 11855, 'lib': 8900, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1138, 'max_pc': 0.9194918480329777}",0.460740089704621,0,30181,10337,9811,49,0,433,50811,0.593985554309106,0.203440199956702,0.19308811084214,0.0009643581114325,0,0.0085217767806183,31013,13954,4849,902,0,10,50728,0.61135861851443,0.275074909320296,0.0955882352941176,0.017781107080902,0,0.0001971297902539,28429,8158,4820,5465,0,469,47341,0.60051540947593,0.172324201009696,0.101814494835343,0.115439048604803,0,0.0099068460742274,25803,7625,13231,1215,0,409,48283,0.534411697698983,0.157923078516248,0.274030196963735,0.0251641364455398,0,0.0084708903754944,21566,11855,8900,0,0,1138,43459,0.496237833360178,0.272785844128949,0.204790722289974,0,0,0.0261856002208978,West Midlands,False,West Midlands,Conservative,52.3450526,-1.5816028
264,E14001310,Kensington and Bayswater,132867,0.137297256613856,0.125443118955331,0.194520754148948,0.219681631731457,0.193143416249577,0.129913822300832,8,"{'con': 20202, 'lab': 21461, 'lib': 11017, 'ref': 457, 'grn': 744, 'nat': 0, 'oth': 189, 'max_pc': 0.9869567656518812}","{'con': 20094, 'lab': 21883, 'lib': 5365, 'ref': 30, 'grn': 919, 'nat': 0, 'oth': 556, 'max_pc': 0.9869567656518812}","{'con': 22510, 'lab': 14765, 'lib': 2350, 'ref': 1940, 'grn': 2093, 'nat': 0, 'oth': 548, 'max_pc': 0.9869567656518812}","{'con': 21619, 'lab': 12604, 'lib': 8246, 'ref': 837, 'grn': 877, 'nat': 0, 'oth': 360, 'max_pc': 0.9869567656518812}","{'con': 17122, 'lab': 11975, 'lib': 7664, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2828, 'max_pc': 0.9869567656518812}",0.314735442460617,0,20202,21461,11017,457,0,189,53326,0.378839590443686,0.402449086749428,0.206597157109102,0.0085699283651502,0,0.0035442373326332,20094,21883,5365,30,0,556,47928,0.419253880821232,0.456580704389918,0.111938741445501,0.0006259389083625,0,0.0116007344349858,22510,14765,2350,1940,0,548,42113,0.534514283000499,0.350604326455014,0.0558022463372355,0.0460665352741433,0,0.0130126089331085,21619,12604,8246,837,0,360,43666,0.495099161819264,0.288645628177529,0.188842577749279,0.0191682315760545,0,0.0082444006778729,17122,11975,7664,0,0,2828,39589,0.432493874561115,0.302483012958145,0.193589128293213,0,0,0.0714339841875268,0,False,Wales,Remain,51.50664635,-0.180426597224794
265,E14001311,Kettering,110600,0.197276697317384,0.0907225070297736,0.13338939069267,0.201010840769975,0.195359897288451,0.182240666901746,4,"{'con': 31019, 'lab': 13875, 'lib': 3511, 'ref': 0, 'grn': 1543, 'nat': 0, 'oth': 1642, 'max_pc': 1.0}","{'con': 29705, 'lab': 19043, 'lib': 1674, 'ref': 55, 'grn': 1137, 'nat': 0, 'oth': 0, 'max_pc': 1.0}","{'con': 25352, 'lab': 12673, 'lib': 1543, 'ref': 7884, 'grn': 1683, 'nat': 0, 'oth': 151, 'max_pc': 1.0}","{'con': 24090, 'lab': 14927, 'lib': 7786, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 2523, 'max_pc': 1.0}","{'con': 20371, 'lab': 20323, 'lib': 4539, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1306, 'max_pc': 1.0}",0.609520424437718,0,31019,13875,3511,0,0,1642,50047,0.619797390452974,0.277239394968729,0.0701540551881231,0,0,0.0328091593901732,29705,19043,1674,55,0,0,50477,0.588485845038334,0.377260930720922,0.0331636190740337,0.0010896051667095,0,0,25352,12673,1543,7884,0,151,47603,0.53257147658761,0.266222717055648,0.0324139234922168,0.165619813877277,0,0.0031720689872487,24090,14927,7786,0,0,2523,49326,0.488383408344484,0.302619308275554,0.15784778818473,0,0,0.0511494951952317,20371,20323,4539,0,0,1306,46539,0.437718902425922,0.436687509400718,0.0975311029459163,0,0,0.0280624852274436,East Midlands,False,East Midlands,Brexit Conservative,52.3994233,-0.728004
266,E14001312,Kingston and Surbiton,115117,0.188512556790048,0.117662899484872,0.149256843037953,0.233918535055639,0.173562549406256,0.137086616225232,999,"{'con': 19655, 'lab': 5809, 'lib': 29177, 'ref': 667, 'grn': 879, 'nat': 0, 'oth': 681, 'max_pc': 0.8472146148145762}","{'con': 22405, 'lab': 8269, 'lib': 25895, 'ref': 606, 'grn': 454, 'nat': 0, 'oth': 227, 'max_pc': 0.8472146148145762}","{'con': 22510, 'lab': 7860, 'lib': 18227, 'ref': 3862, 'grn': 2257, 'nat': 0, 'oth': 315, 'max_pc': 0.8472146148145762}","{'con': 20089, 'lab': 4765, 'lib': 26159, 'ref': 1283, 'grn': 516, 'nat': 0, 'oth': 418, 'max_pc': 0.8472146148145762}","{'con': 15676, 'lab': 5985, 'lib': 23681, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 1381, 'max_pc': 0.8472146148145762}",0.397957615856795,0,19655,5809,29177,667,0,681,55989,0.351051099323081,0.103752522816982,0.521120220043223,0.0119130543499615,0,0.0121631034667523,22405,8269,25895,606,0,227,57402,0.390317410543187,0.14405421413888,0.451116685829762,0.0105571234451761,0,0.003954566042995,22510,7860,18227,3862,0,315,52774,0.426535794141054,0.148936976541479,0.345378406033274,0.0731799749876833,0,0.0059688482965096,20089,4765,26159,1283,0,418,52714,0.381094206472664,0.0903934438669044,0.496243882080662,0.0243388853056114,0,0.0079295822741586,15676,5985,23681,0,0,1381,46723,0.335509278085739,0.128095370588361,0.506838173918627,0,0,0.0295571774072726,London,False,London,Anomalous,51.4047687,-0.302715358100072
267,E14001313,Kingston upon Hull East,103259,0.207914080128609,0.101627945263851,0.144123030438025,0.183296371260616,0.193881405010701,0.169157167898198,1,"{'con': 12490, 'lab': 14820, 'lib': 1959, 'ref': 6278, 'grn': 887, 'nat': 0, 'oth': 0, 'max_pc': 0.9657128464579432}","{'con': 11981, 'lab': 24159, 'lib': 1493, 'ref': 2723, 'grn': 572, 'nat': 0, 'oth': 0, 'max_pc': 0.9657128464579432}","{'con': 6193, 'lab': 20343, 'lib': 2689, 'ref': 8451, 'grn': 1086, 'nat': 0, 'oth': 450, 'max_pc': 0.9657128464579432}","{'con': 6124, 'lab': 17773, 'lib': 9375, 'ref': 2853, 'grn': 71, 'nat': 0, 'oth': 1785, 'max_pc': 0.9657128464579432}","{'con': 4662, 'lab': 19700, 'lib': 7307, 'ref': 0, 'grn': 0, 'nat': 0, 'oth': 3798, 'max_pc': 0.9657128464579432}",0.709270463993376,0,12490,14820,1959,6278,0,0,35547,0.351365797394998,0.416912819647228,0.0551101358764452,0.176611247081329,0,0,11981,24159,1493,2723,0,0,40356,0.296882743582119,0.598647041332144,0.0369957379324016,0.0674744771533353,0,0,6193,20343,2689,8451,0,450,38126,0.162435083669936,0.533572889891413,0.0705292975921943,0.221659759744007,0,0.0118029691024497,6124,17773,9375,2853,0,1785,37910,0.161540490635716,0.468820891585334,0.247296227908204,0.0752571880770245,0,0.0470852017937219,4662,19700,7307,0,0,3798,35467,0.131446133025066,0.555445907463276,0.206022499788536,0,0,0.107085459723123,Yorkshire & the Humber,False,Yorkshire & the Humber,Brexit,53.7536,-0.4276738
